#Iteration cv_0 cv_1 cv_2
11494000 6.3158285 14.920088 8.3816201
11495000 6.7688505 11.705157 9.3591025
11496000 3.984132 12.722176 7.8970971
11497000 4.4138919 11.397048 4.2771221
11498000 8.2213171 7.1931609 7.7790123
11499000 9.9459554 7.8423687 0.58718082
11500000 11.977018 7.3302589 6.371614
11501000 8.6422415 5.2631369 2.1554224
11502000 9.6118683 6.4665484 9.3833479
11503000 10.019208 9.08546 7.4886691
11504000 8.1838346 7.5568182 9.3817929
11505000 5.6667666 8.9402629 3.0335172
11506000 7.5372567 6.3371685 3.6424924
11507000 7.5314755 9.0434978 9.8463961
11508000 5.5729969 11.076528 2.6277313
11509000 6.2139701 13.883096 6.7889646
11510000 5.4589008 9.0850546 7.4908394
11511000 3.491855 14.553522 8.0195192
11512000 2.4142134 3.3885211 1.8824438
11513000 3.1745631 0.89105695 10.061184
11514000 1.6567895 14.252878 4.554679
11515000 1.1659294 13.470718 8.6663704
11516000 0.18763588 8.58388 9.7310508
11517000 0.43697675 7.5126364 8.8601252
11518000 2.0231526 8.5761631 8.5160884
11519000 3.791766 6.6485379 0.69346641
11520000 3.8345629 5.3443815 8.0317013
11521000 3.4853322 5.7322334 2.1163693
11522000 6.5167034 3.8201819 5.8195324
11523000 9.9748388 2.7859857 3.7603548
11524000 9.2653058 0.30282766 8.3909291
11525000 7.218811 1.7913362 8.7652446
11526000 3.9389349 1.8841498 9.1214377
11527000 1.9141371 4.4263446 7.9189118
11528000 2.0497364 4.8440053 9.9680615
11529000 3.1129397 6.6032171 0.63632751
11530000 0.6139874 5.727767 6.397313
11531000 0.51338362 6.0293363 4.5630346
11532000 2.7194838 4.7527023 2.8111179
11533000 4.6554672 3.2249068 0.4253113
11534000 5.9329537 3.3864299 2.8006184
11535000 4.9215471 0.40404269 1.8875447
11536000 5.1171555 0.72908325 0.2809523
11537000 8.6029474 0.2878188 0.1272672
11538000 10.920104 0.26338193 0.29115053
11539000 10.401502 0.68268413 0.28216343
11540000 8.5936286 3.3118618 0.27612983
11541000 7.7453506 6.5679186 2.8659926
11542000 8.8844174 5.2641394 3.3357069
11543000 7.3791996 7.6198666 1.3962465
11544000 8.0953195 9.9025725 3.3438344
11545000 9.0733208 9.1850508 3.8809678
11546000 9.5830193 7.4754628 3.4276546
11547000 10.659241 6.8250623 4.4877059
11548000 6.7447105 5.5360434 6.2554831
11549000 4.4799872 5.9775628 8.8256054
11550000 3.4373367 6.1744322 6.1476573
11551000 1.8817394 8.3320844 0.23841454
11552000 2.5196924 7.8403251 10.006591
11553000 4.7360737 8.3313311 8.8324761
11554000 5.8755059 12.694505 6.842188
11555000 4.9927342 12.28502 9.2900793
11556000 6.6755779 3.3271456 9.176467
11557000 7.6464312 13.347434 7.5877724
11558000 9.2221201 10.102115 8.3697668
11559000 7.5036861 11.726064 5.5737691
11560000 9.7955092 2.7041104 5.1295841
11561000 9.6219181 13.028747 4.7320001
11562000 12.363514 12.795884 3.2861581
11563000 10.505945 12.378221 4.0391133
11564000 10.198028 4.7937779 2.6628398
11565000 11.894595 7.2268917 4.2492749
11566000 8.3777038 8.5143802 4.9599724
11567000 6.7393141 13.844013 7.5581332
11568000 5.9828178 6.9961816 2.8086162
11569000 5.9421318 13.959971 5.3677627
11570000 6.6482348 11.958677 6.5295446
11571000 4.8275668 12.388323 7.3665838
11572000 2.3664102 14.596324 7.8073579
11573000 5.4287042 5.1038534 5.7312418
11574000 5.5071904 13.190248 4.7905411
11575000 5.3268629 13.904244 6.4984825
11576000 7.5342896 14.72605 6.9170719
11577000 8.6581548 14.402086 3.8368718
11578000 5.3652259 13.131642 5.6083683
11579000 4.3811754 11.161151 6.8066611
11580000 5.7124635 10.339034 4.4312091
11581000 8.5532032 12.853511 4.3796566
11582000 8.7848462 10.831963 3.6546045
11583000 9.3873473 10.430397 2.1460542
11584000 9.7803258 10.896949 0.88260396
11585000 10.419117 13.822879 1.2645655
11586000 11.655927 14.93903 0.78510572
11587000 10.601434 14.115401 0.25822304
11588000 12.120848 13.133338 0.49421365
11589000 14.677555 2.1934182 2.8129549
11590000 11.813114 13.816721 4.0539853
11591000 12.932796 3.2141031 4.8308362
11592000 13.869877 14.934377 4.6763443
11593000 9.4866818 13.603719 3.7003814
11594000 8.4775891 14.324617 8.2708817
11595000 7.2052262 14.999739 9.9127185
11596000 9.0254132 0.49719731 5.1829025
11597000 7.777002 12.389296 9.4028114
11598000 5.7159397 11.14494 10.022658
11599000 4.3550549 10.161298 8.3255652
11600000 4.9878004 9.9415138 5.9813215
11601000 5.0484632 11.179098 4.6740509
11602000 3.7042922 9.5467275 6.2566579
11603000 4.5583142 8.956949 3.9478037
11604000 4.4971467 11.217194 4.6986964
11605000 4.9516861 11.629748 7.4739598
11606000 4.6752232 13.784842 9.8260302
11607000 6.2705475 12.659253 6.6852796
11608000 9.1019346 11.301974 9.131002
11609000 7.9006474 8.4903207 4.2914956
11610000 9.4500603 9.1261938 6.874332
11611000 5.0415018 8.9725707 9.8866673
11612000 3.2024415 7.8146679 7.4206294
11613000 2.1738123 5.3538981 8.0774151
11614000 3.0368656 5.5832366 3.2201424
11615000 5.3521997 3.2426343 0.82250181
11616000 3.7485485 2.0918368 1.2769951
11617000 3.1286786 3.1137137 3.5836026
11618000 3.5324479 1.0760208 1.5043569
11619000 3.649361 2.484506 3.2714195
11620000 2.97505 1.0314577 2.5523463
11621000 4.2291569 1.455401 1.8299814
11622000 3.6867145 2.9520227 0.94828436
11623000 4.8219232 2.6529876 1.1892505
11624000 6.9159123 4.3632886 2.0019746
11625000 6.9230808 2.4670553 1.617704
11626000 8.156775 6.8371572 3.9702448
11627000 6.7014109 8.1711289 8.2586384
11628000 8.6356331 4.631367 5.999735
11629000 10.335497 2.0382421 7.7881036
11630000 10.582527 0.4425613 7.3583518
11631000 15.070912 3.2154735 8.5364884
11632000 16.234405 4.6045286 9.69388
11633000 17.024675 7.1001558 6.3344935
11634000 16.600051 7.8099687 5.9991672
11635000 14.26892 7.2292707 7.360187
11636000 15.876314 9.2225923 2.9842821
11637000 15.700479 10.952874 4.3978355
11638000 13.707721 9.3218982 3.6898812
11639000 14.918255 11.149479 1.8558295
11640000 16.45457 12.128384 1.8774803
11641000 18.451533 11.955039 2.7035571
11642000 15.458122 11.785144 0.41925281
11643000 16.761542 13.912494 3.3268261
11644000 18.944097 14.012254 4.5135051
11645000 18.402596 14.544521 3.9812395
11646000 17.923713 8.8866528 4.090047
11647000 19.830283 10.187356 2.6176449
11648000 18.506696 13.873944 4.3543202
11649000 18.782672 10.953769 2.3082412
11650000 16.861171 15.067795 5.2599809
11651000 15.369019 4.7834415 5.3783597
11652000 18.586975 12.216244 7.6179596
11653000 19.85597 3.5077033 8.1534204
11654000 19.335426 14.006019 3.1815976
11655000 17.871044 2.6206096 8.6399272
11656000 17.214178 10.725589 7.8274591
11657000 15.380841 2.6558525 5.4733683
11658000 15.152333 10.387818 6.4293694
11659000 13.856917 9.5716296 5.4997481
11660000 13.415833 10.186424 5.3113677
11661000 12.962904 11.881005 3.4852448
11662000 15.313929 12.805617 3.7190045
11663000 17.394479 13.22053 4.109227
11664000 19.073754 11.08932 5.2212133
11665000 17.902806 14.25871 4.1246349
11666000 18.551616 12.334831 1.9010985
11667000 16.457895 10.922541 2.1827118
11668000 12.786579 7.9415085 2.2539566
11669000 17.450455 8.4725944 2.5575273
11670000 17.336601 11.168732 3.9160606
11671000 19.785074 11.70497 1.4740104
11672000 2.5579232 12.126556 0.40109372
11673000 19.350859 9.7456153 0.4035492
11674000 19.474991 9.7743302 0.66318088
11675000 18.436081 11.345637 2.2027376
11676000 17.263151 12.946553 3.2526802
11677000 19.0383 10.740922 4.5765573
11678000 18.913939 9.9533714 6.2885535
11679000 17.754173 10.775793 7.2587344
11680000 10.157698 14.290568 6.3001393
11681000 18.872876 12.749581 5.9291125
11682000 0.26350044 13.618639 5.4874072
11683000 0.68814586 14.302406 2.3379199
11684000 18.116134 9.2203231 1.3582631
11685000 19.286607 12.019913 3.2381543
11686000 19.703463 8.9474863 3.6915055
11687000 11.192904 6.2707488 4.5470426
11688000 11.717187 6.6173243 4.4358087
11689000 15.771585 13.858795 2.6939983
11690000 14.588468 9.8186556 7.0017989
11691000 0.28327102 11.552099 7.3473102
11692000 19.373121 14.665537 6.1428653
11693000 9.0921381 2.4828554 5.9625007
11694000 5.4066072 10.832795 1.6391569
11695000 20.070557 10.971451 2.5994232
11696000 0.56171772 13.634273 0.87861634
11697000 18.458186 15.029034 0.37968438
11698000 18.690317 14.233345 0.55707651
11699000 16.495595 14.285066 0.38938319
11700000 16.311059 14.749728 0.7066706
11701000 17.81036 3.9263246 1.0955963
11702000 15.989018 12.423111 1.2183525
11703000 18.155186 12.138433 1.071526
11704000 16.127106 9.6312248 2.2763524
11705000 14.022178 14.858303 4.4108666
11706000 13.180435 13.840989 4.5233674
11707000 9.5494756 14.148387 4.8841014
11708000 7.151706 12.596785 0.40003913
11709000 6.9528485 9.99445 3.6430807
11710000 8.3531995 6.571477 3.8510277
11711000 10.322862 5.8706538 3.5675914
11712000 11.936979 7.0397098 3.3821928
11713000 10.101087 7.4426929 0.52323186
11714000 10.841989 7.881904 1.3441988
11715000 10.587077 7.3248058 2.2072592
11716000 11.054181 8.1469193 3.8531388
11717000 10.226307 10.351429 6.2049258
11718000 9.8743882 7.4809561 4.7495075
11719000 8.5585831 6.5763463 2.445694
11720000 6.4930506 6.5733992 0.83346184
11721000 10.752944 4.5392368 0.22030067
11722000 8.9253522 4.435906 1.0026748
11723000 7.3750708 8.8312395 0.11664225
11724000 9.5266022 9.1346691 0.43593469
11725000 9.767647 7.5133316 0.47464155
11726000 8.3469615 6.4689775 1.2732863
11727000 7.0520616 5.4301889 1.5561623
11728000 8.5875275 5.5079978 2.2717191
11729000 9.74762 6.32065 5.1688843
11730000 6.3486289 3.8758163 1.1281949
11731000 5.8655994 2.9015697 2.206379
11732000 8.7867547 6.2954522 3.2701764
11733000 8.7497455 6.2869052 1.2319085
11734000 7.956707 7.2999571 2.820644
11735000 9.3329265 6.9677028 0.4151753
11736000 10.983508 6.6998798 0.27109213
11737000 9.5683794 10.289476 0.30307765
11738000 7.8735633 13.487667 0.33678515
11739000 6.1706721 11.793803 0.55050851
11740000 4.2108421 12.920337 1.6385478
11741000 6.9114785 1.357098 0.68366422
11742000 10.972572 7.9766433 2.2920231
11743000 9.7825105 9.3037567 5.4375689
11744000 7.3872428 14.666457 7.6939209
11745000 6.7592588 13.967955 8.9723677
11746000 6.6354333 4.46148 9.0311532
11747000 7.3128212 7.4220841 8.5841816
11748000 10.843953 11.183485 8.4150714
11749000 8.6519917 14.813866 6.6315571
11750000 8.2950381 12.222025 8.1029051
11751000 7.077568 14.790515 8.6874597
11752000 5.3033499 7.5446585 8.0664829
11753000 5.9699369 14.412367 8.9438564
11754000 6.8679788 14.555092 8.3069136
11755000 9.3175734 0.76248175 4.2313085
11756000 8.2039758 8.0469066 9.5319173
11757000 8.291256 14.650155 8.9525381
11758000 5.497734 7.2435713 9.604242
11759000 5.4713704 9.5477686 10.091509
11760000 6.9400966 14.851684 3.448379
11761000 9.5300191 14.500044 2.2414201
11762000 8.0464935 1.2403545 9.361014
11763000 9.0280266 1.0306965 6.1536667
11764000 9.6036756 14.361159 2.1036272
11765000 9.8885568 1.4308526 8.3554933
11766000 9.8554419 13.693828 7.0012854
11767000 11.073874 10.383398 1.2076848
11768000 9.122689 13.713527 5.5756709
11769000 10.478235 14.462358 9.6134735
11770000 10.829534 12.23128 1.105363
11771000 11.815174 12.338654 3.9680374
11772000 16.182202 13.280624 8.6750688
11773000 19.367927 13.350785 7.6590137
11774000 13.313025 13.516054 9.6856048
11775000 2.6880794 14.200231 0.66255036
11776000 18.605821 12.330542 7.4670951
11777000 4.339641 11.46726 2.7986181
11778000 19.071551 7.3579804 9.3189499
11779000 9.721231 12.78088 6.0578822
11780000 12.568566 11.610305 9.2682043
11781000 2.0641094 12.834738 9.1160486
11782000 12.734336 12.358014 5.3822396
11783000 16.681914 10.729322 2.8222895
11784000 19.148432 7.1964478 6.5221001
11785000 19.187732 7.448514 0.75689091
11786000 16.949346 5.704741 5.8196595
11787000 19.67054 4.6823132 7.8110906
11788000 18.428924 6.7504055 8.8544158
11789000 16.567218 7.354753 9.2398611
11790000 14.471825 6.0978072 9.9122357
11791000 13.487922 6.0505815 0.36486045
11792000 16.760494 6.4613827 7.6644989
11793000 17.182162 7.0473347 8.9427662
11794000 16.212917 4.3276164 7.707406
11795000 18.872953 4.797114 5.6942144
11796000 13.064776 4.0530244 3.9291706
11797000 17.985104 3.8445885 2.1877981
11798000 16.443146 2.2107691 0.79170012
11799000 14.86058 0.99096882 2.5770003
11800000 12.698947 3.0516457 3.9957577
11801000 13.272896 4.7313055 2.6709332
11802000 13.59288 3.832996 4.2742042
11803000 14.105823 2.858741 3.724805
11804000 12.346297 1.3566344 2.2919274
11805000 11.925439 2.8116879 2.3864647
11806000 12.42161 3.0466128 4.1145368
11807000 11.72608 3.2533145 5.6679428
11808000 12.953157 0.32273455 4.7924413
11809000 13.910723 1.9283788 3.023117
11810000 15.308776 3.1500687 0.818384
11811000 14.720794 0.85903924 0.22016172
11812000 16.397791 0.9427806 0.81519871
11813000 16.142613 0.38970446 2.6390958
11814000 18.554846 1.9748382 3.5609524
11815000 17.858089 3.0523718 1.0404485
11816000 3.2633076 1.5706114 1.313629
11817000 13.138222 1.9691329 0.28270681
11818000 13.468421 2.5788852 2.7767359
11819000 14.861107 5.2777129 4.0236275
11820000 0.67882819 3.3092508 3.6687161
11821000 16.183349 6.0577976 6.2946633
11822000 15.503642 7.0665579 3.8974228
11823000 13.208012 6.7258448 4.9477627
11824000 14.405633 5.4503687 7.6848061
11825000 14.314693 3.4183049 7.3101084
11826000 12.10527 5.0163989 7.8146575
11827000 13.422047 2.9632241 7.0824966
11828000 14.824513 4.5879663 7.7437417
11829000 15.254995 3.6314228 8.9578503
11830000 16.055932 5.054882 10.03922
11831000 17.404065 7.783651 9.1114909
11832000 19.599355 7.5979518 8.7398539
11833000 19.821067 6.1312403 9.8230193
11834000 17.690351 6.7301716 7.0829925
11835000 14.098925 5.6371321 7.7346208
11836000 13.776794 6.0233978 6.7497593
11837000 15.900996 7.8677841 5.4911982
11838000 13.40723 5.7052195 6.0730779
11839000 13.087275 4.9399924 3.229414
11840000 9.9603448 1.8084065 1.9108234
11841000 7.8926065 4.2793406 3.710704
11842000 6.6552149 4.1864429 4.408393
11843000 8.8250745 4.7616822 3.4013123
11844000 8.2270061 1.0484542 2.7912667
11845000 7.5472554 1.0841694 0.21904167
11846000 12.199091 2.2682552 1.2942179
11847000 12.780178 4.5001876 0.74872153
11848000 11.440925 4.8083288 1.5972349
11849000 8.2438003 6.2845332 4.276043
11850000 6.6991427 8.6630826 7.0835445
11851000 6.4368814 6.0971293 8.0225582
11852000 5.5757503 8.9686782 7.9877598
11853000 7.3493616 9.8119073 6.4998387
11854000 6.4424337 9.9374959 5.2866002
11855000 6.4992967 8.0441202 2.9456606
11856000 9.1846717 9.4198207 0.65538837
11857000 8.7220188 7.1249297 2.0111951
11858000 9.4638013 2.2997087 1.9056749
11859000 10.331307 4.2111937 1.8310896
11860000 9.7912173 1.4160949 3.7569046
11861000 12.338179 3.6613928 1.8175762
11862000 13.541796 2.3418215 0.27747185
11863000 12.991178 2.7065328 0.175382
11864000 11.482981 4.6385376 0.51887604
11865000 10.729622 4.1899427 1.0469162
11866000 7.2484649 1.6313215 1.8772614
11867000 8.8265096 0.61035884 0.14669658
11868000 10.41975 0.24869024 0.45842989
11869000 9.9229171 0.31113933 0.44002961
11870000 10.392066 0.53564787 1.6531348
11871000 11.802352 0.46869246 2.4566846
11872000 9.8515775 2.0152562 0.18131292
11873000 9.2242121 1.7604337 3.9991458
11874000 9.5453142 0.37616783 6.7555417
11875000 7.7321752 0.27520554 6.371846
11876000 10.068806 0.90913627 7.0683971
11877000 9.6222725 1.0576497 8.3473722
11878000 12.24073 0.84112843 9.2884682
11879000 13.398111 1.8653634 10.014984
11880000 12.128988 1.0858445 9.5846384
11881000 12.096435 1.3186626 8.471073
11882000 14.293729 3.6807615 9.6530179
11883000 15.958424 3.8794035 1.6381969
11884000 18.202887 4.720693 4.6348015
11885000 16.844926 5.0192209 9.3913902
11886000 18.009855 6.357785 8.3842531
11887000 13.724877 8.2132422 8.4238021
11888000 6.9900121 8.8805346 6.9623489
11889000 17.997177 6.7518996 5.9665529
11890000 16.443432 11.036448 5.2737093
11891000 14.833965 6.0886331 2.0323766
11892000 12.199282 7.5447435 0.77641874
11893000 15.478524 9.5725866 0.63774314
11894000 13.252564 10.138021 2.6889032
11895000 13.670239 8.1328508 2.6733908
11896000 8.7603242 5.7922558 0.93414233
11897000 6.4544607 4.0629408 2.7449841
11898000 6.7450822 3.5743473 1.9325785
11899000 6.9603672 3.7247429 0.43840196
11900000 10.871061 2.0498606 0.32334387
11901000 9.1778035 3.9676866 0.053019963
11902000 5.6428325 3.638226 0.45440977
11903000 6.8630946 7.7328845 0.339723
11904000 7.0693112 7.1278482 2.0419956
11905000 8.4720016 6.7373512 4.8368425
11906000 6.5223719 6.7458806 4.5060876
11907000 6.7351939 8.2623585 4.8059714
11908000 4.6531789 6.3058182 1.8102706
11909000 5.6071856 5.4872274 3.7400368
11910000 2.8260004 5.5917775 3.0928206
11911000 5.5702494 4.2791455 4.0356706
11912000 6.1835773 3.4472627 3.4704059
11913000 8.600577 3.0259659 2.0668148
11914000 12.533286 2.469031 2.0023543
11915000 11.557608 2.376138 1.8109408
11916000 12.718904 2.4781436 3.7751994
11917000 15.450499 0.90815959 3.0197923
11918000 19.350238 1.0329142 6.9168538
11919000 17.492373 3.5224727 6.0851588
11920000 16.623576 3.7881027 8.9237135
11921000 17.672548 6.4930703 7.7049865
11922000 14.283874 6.0549696 9.2770066
11923000 12.40249 7.3330176 8.4478047
11924000 17.381609 8.7860736 6.6994406
11925000 18.259024 7.4746285 5.8577003
11926000 19.218193 8.6168832 9.2361882
11927000 19.305453 9.298343 5.0206069
11928000 3.2341481 7.360545 8.5325663
11929000 1.6956296 3.222622 5.9867905
11930000 16.840672 4.3896636 6.720191
11931000 15.213144 6.5902037 7.812098
11932000 14.862277 8.4085546 5.4983658
11933000 15.66457 10.048688 6.5495567
11934000 15.227075 8.3083399 4.5184428
11935000 15.579835 10.684919 3.6485916
11936000 16.439565 9.0140428 3.7354742
11937000 13.543644 10.489851 2.8613649
11938000 11.591435 11.178201 5.1406124
11939000 11.850586 11.459289 5.5177839
11940000 10.537282 11.357161 7.3192077
11941000 11.023306 10.986031 5.9871975
11942000 10.032481 10.069243 6.3410307
11943000 10.99135 8.1181125 3.7277041
11944000 11.626354 8.6643043 5.5091528
11945000 12.524843 4.5801235 6.931164
11946000 13.07038 1.6099046 8.9983968
11947000 11.283808 0.44184563 9.7627299
11948000 12.171955 1.7928966 7.0561976
11949000 10.950723 1.2618644 6.2369078
11950000 12.048007 0.63932905 4.7284731
11951000 12.656009 0.41021279 3.6371106
11952000 12.151054 1.6301357 3.2209405
11953000 12.510262 1.1768218 4.1267597
11954000 12.046416 0.47144748 2.3271306
11955000 10.240923 0.15837457 4.0352582
11956000 8.8050383 0.24920215 3.4860491
11957000 4.3903271 0.90660503 4.0341687
11958000 4.8139865 0.55561539 4.9180206
11959000 4.0758356 2.5543924 4.5391794
11960000 2.7248192 5.0916524 1.2011536
11961000 2.0543331 4.9515079 1.993877
11962000 0.13599386 4.615868 2.857758
11963000 0.48994477 2.0169285 3.8348918
11964000 2.5383369 0.50137763 4.2003147
11965000 0.91744633 1.1062144 5.0632456
11966000 0.1968009 6.0182543 5.2090691
11967000 0.72455839 4.9884002 3.6591777
11968000 0.21283567 4.506122 3.7134344
11969000 0.80485977 3.1725248 3.8079971
11970000 0.41272849 5.4594449 4.2473422
11971000 0.55749172 7.9088056 3.5102413
11972000 0.3955758 8.7770709 2.0792759
11973000 0.97293564 12.074562 1.9864804
11974000 2.8159594 13.877314 3.3459003
11975000 3.0061053 3.4086191 2.7398647
11976000 4.6092834 11.660608 2.3980858
11977000 2.3876852 10.346122 1.7721108
11978000 2.6485301 10.102061 1.0878418
11979000 2.054871 9.0956772 1.8700383
11980000 0.93133796 10.674177 1.0804766
11981000 0.66421527 9.2875449 2.5476756
11982000 2.2660853 10.621263 2.0120585
11983000 2.9403197 12.315523 4.7457963
11984000 6.7264243 13.891948 3.1807518
11985000 8.3486274 14.962011 5.904488
11986000 6.9136397 13.243337 6.074301
11987000 4.9649224 14.84639 6.5744797
11988000 6.5453321 11.656602 9.5175369
11989000 9.1472138 10.949905 9.1675507
11990000 6.5624751 11.158598 9.0048355
11991000 5.9891487 10.889336 9.3822044
11992000 5.7475709 9.1184761 8.7568792
11993000 7.8746054 9.9226317 0.32860345
11994000 7.2386856 9.3609059 9.150214
11995000 4.4764348 9.8555081 4.5967957
11996000 4.4120559 9.9607254 9.6889442
11997000 3.9810262 8.0290591 9.2762661
11998000 3.8811628 4.5206156 9.114644
11999000 1.7792417 4.9946411 10.007273
12000000 5.3140491 10.104983 9.2389601
12001000 4.8169258 10.084747 9.1273316
12002000 7.5544574 8.7109887 7.5303703
12003000 7.2601772 5.7515256 3.2274387
12004000 9.4631214 4.3871138 9.3077765
12005000 11.149907 4.7547036 7.3269089
12006000 13.298574 6.2778643 8.492906
12007000 14.740987 5.1406782 10.048289
12008000 13.345366 7.9887611 8.4001829
12009000 13.743786 6.5811598 5.3799255
12010000 13.244963 8.4280983 1.7706214
12011000 10.072663 9.9892511 9.1263665
12012000 7.8345871 10.390476 7.3017998
12013000 10.246587 12.289248 9.4411306
12014000 7.0075567 10.653259 1.6885109
12015000 6.156348 9.7239424 8.6089726
12016000 3.2721821 9.9246293 9.5982595
12017000 5.3597068 11.417048 5.9387292
12018000 3.5006195 12.413777 6.0114072
12019000 5.9959563 12.651337 9.5837246
12020000 4.1797638 13.490231 8.4976422
12021000 5.3629856 11.536211 7.968518
12022000 9.465395 13.342713 8.4026137
12023000 8.7035681 14.247334 5.1083126
12024000 8.4635645 4.8508882 6.6291085
12025000 9.6122032 12.896526 7.8362509
12026000 10.326072 0.56282268 8.2275958
12027000 8.7448404 5.0672541 9.0639175
12028000 7.4251981 14.233147 9.8807963
12029000 7.0885837 9.9183542 5.3513788
12030000 10.7275 14.99685 4.5836501
12031000 7.04853 6.8467415 9.3519413
12032000 6.3575662 8.3437496 8.400937
12033000 8.5549495 14.708364 7.4208238
12034000 11.638296 10.637062 6.930973
12035000 12.413365 13.959305 4.1252718
12036000 12.848916 14.483539 6.6049005
12037000 13.279568 2.8937963 8.074891
12038000 15.808273 4.969314 9.0463564
12039000 16.327705 12.929835 7.2557353
12040000 15.610706 5.203089 9.9881936
12041000 17.098375 13.463837 5.0933616
12042000 17.665959 13.434819 1.0426659
12043000 15.976004 1.9540614 6.9650038
12044000 12.859066 12.550267 7.9873694
12045000 13.163202 14.195982 10.056145
12046000 10.472177 14.553819 8.7211305
12047000 11.154562 14.524458 7.2586975
12048000 13.67369 13.772486 9.3395398
12049000 12.144073 11.181477 2.062876
12050000 12.357781 11.521627 8.2212805
12051000 11.362902 13.226857 7.3949396
12052000 13.79153 14.093495 2.1723589
12053000 13.916667 13.453153 6.7850094
12054000 13.08551 12.139248 9.6745264
12055000 11.944648 10.706606 7.627166
12056000 12.057669 11.410674 7.1316097
12057000 11.274888 15.031653 5.7101481
12058000 6.9414272 10.332006 4.0416062
12059000 5.4634677 14.456222 4.210668
12060000 4.6467088 13.562843 5.4996317
12061000 3.3008804 14.975683 7.1513346
12062000 1.8716926 6.1631913 6.6549151
12063000 0.35241898 15.015231 8.2601663
12064000 0.90052232 12.993043 8.0171831
12065000 1.0331152 4.7033606 7.2754272
12066000 0.39765698 0.38573492 6.0364511
12067000 1.0817199 14.910732 4.8865157
12068000 2.1628669 13.693391 5.1549451
12069000 1.3144937 14.812112 5.6095222
12070000 3.4894802 2.3681781 4.3770033
12071000 4.5600338 8.1448873 3.2608096
12072000 6.1750068 13.760838 1.6243341
12073000 8.3800075 11.538738 1.4735141
12074000 8.7080193 5.3027002 0.18575691
12075000 7.6670615 9.3598625 0.50374578
12076000 7.5078979 14.814586 1.2086384
12077000 9.2165814 15.059681 0.72898746
12078000 6.7780147 3.4292486 0.26034959
12079000 7.0796384 12.708091 3.2434526
12080000 9.1306442 9.0843496 5.0153829
12081000 7.4928691 9.0502506 6.5166409
12082000 7.9173652 10.126126 7.6475423
12083000 7.4487442 7.8283811 9.9873821
12084000 7.157096 7.6897124 2.4657521
12085000 5.8928152 6.2703026 1.1473641
12086000 4.2935947 5.6421739 9.9946448
12087000 4.059126 3.7560285 3.1342449
12088000 3.4748345 4.2935826 8.5797791
12089000 3.6095008 3.8234317 9.3827037
12090000 4.8292993 2.502471 0.93985197
12091000 4.4952881 1.6915206 9.6109755
12092000 4.8264219 2.6395241 8.2408223
12093000 0.94250537 1.4677831 7.380858
12094000 0.23548056 2.5198715 8.6464867
12095000 0.41851842 1.0365175 9.4104297
12096000 0.67135473 1.3617331 8.5449727
12097000 2.1825604 2.4998961 3.1479203
12098000 3.2027463 4.949047 9.8790197
12099000 5.2077399 5.7706739 9.4900645
12100000 4.5936722 6.7333652 8.9432465
12101000 1.1113198 7.7184419 9.5013918
12102000 1.2663768 6.6414148 5.8157903
12103000 0.66746163 5.6971634 8.4179895
12104000 0.28409461 5.7449487 8.3618416
12105000 1.0068378 6.6287793 9.549223
12106000 2.2626378 5.9670161 9.8616026
12107000 1.5578027 5.6303615 0.67434177
12108000 3.0333395 7.8648839 9.929542
12109000 4.5112821 6.6257838 9.8711314
12110000 1.4682158 4.3895097 9.1850636
12111000 0.53602673 4.5250742 9.665852
12112000 0.77051037 6.5351082 7.9132374
12113000 1.0129294 6.8529595 0.63320364
12114000 2.4906409 11.272983 7.6133611
12115000 2.3735276 2.8134333 1.0692246
12116000 1.024067 14.835928 9.3084244
12117000 1.1172756 12.518075 8.6145646
12118000 4.8489464 1.7257626 9.2017232
12119000 5.1416097 3.3547586 6.8264729
12120000 6.7040479 13.683022 3.116889
12121000 6.5236546 11.253522 2.2760536
12122000 6.4342922 11.284341 1.4846375
12123000 5.3207614 9.7057297 3.4142045
12124000 2.8388164 11.174908 2.8251992
12125000 2.717711 10.124842 0.91255513
12126000 2.6003421 11.439403 1.1137268
12127000 3.9159617 10.674392 1.4980604
12128000 8.0336793 9.8806673 0.21953903
12129000 7.9597351 8.9219493 0.41944824
12130000 10.533565 8.3779884 0.53353686
12131000 11.792675 10.124624 3.1222892
12132000 11.711302 9.2003495 1.4960006
12133000 13.130757 9.2647803 2.8387092
12134000 10.661174 10.428411 2.8400689
12135000 12.527355 8.7368179 1.6111323
12136000 12.592299 6.0960696 1.5071791
12137000 11.846248 5.3908663 2.0991086
12138000 12.480882 4.3580055 3.0691698
12139000 13.884768 5.3300705 1.5282113
12140000 10.241425 5.5223289 4.053973
12141000 10.062124 7.1592887 5.3407648
12142000 9.3943533 3.4468846 5.1957869
12143000 7.9369859 3.1565958 7.8822346
12144000 8.8304766 3.1711947 5.9392274
12145000 11.589971 5.2547304 4.4425027
12146000 11.476283 3.2485517 6.2165653
12147000 14.754709 4.1169134 8.7846483
12148000 17.012399 6.8719751 0.83015682
12149000 14.494765 5.7105526 7.6860585
12150000 11.881132 3.5775236 9.2673943
12151000 10.32784 3.7955564 8.6449792
12152000 8.866306 5.0638246 6.9677211
12153000 8.89379 5.1602065 8.6945385
12154000 4.3511465 3.5106539 5.031045
12155000 4.625433 3.8792381 3.9248741
12156000 7.3843864 6.5020087 0.96159815
12157000 9.1386592 8.6819617 1.9345345
