#Iteration center.0 center.1 sigma.0 sigma.1 height
5132000 0.56580084 2.696271 0.3 0.3 0.3
5133000 0.64792679 2.5585634 0.3 0.3 0.3
5134000 0.52737985 2.7115347 0.3 0.3 0.3
5135000 0.67296354 2.9522151 0.3 0.3 0.3
5136000 1.3522483 2.7195593 0.3 0.3 0.3
5137000 1.0861541 2.219917 0.3 0.3 0.3
5138000 1.4532039 2.7098329 0.3 0.3 0.3
5139000 1.9052362 2.812504 0.3 0.3 0.3
5140000 1.5938422 2.8774494 0.3 0.3 0.3
5141000 1.5390171 2.7841384 0.3 0.3 0.3
5142000 0.74518165 2.1948208 0.3 0.3 0.3
5143000 1.1046555 1.5755066 0.3 0.3 0.3
5144000 1.377713 -0.19001959 0.3 0.3 0.3
5145000 1.1591072 -1.4152358 0.3 0.3 0.3
5146000 1.7582493 -1.7656061 0.3 0.3 0.3
5147000 0.65753778 -1.3256977 0.3 0.3 0.3
5148000 -1.4759143 -0.50017393 0.3 0.3 0.3
5149000 -1.1805532 0.077009644 0.3 0.3 0.3
5150000 -1.6411896 -0.13897099 0.3 0.3 0.3
5151000 -0.55085696 -1.6794032 0.3 0.3 0.3
5152000 -2.4492108 -0.88323821 0.3 0.3 0.3
5153000 -1.9370822 -2.9320531 0.3 0.3 0.3
5154000 -2.6083495 -2.4338009 0.3 0.3 0.3
5155000 -2.9079118 -2.6333801 0.3 0.3 0.3
5156000 -2.3577752 3.0362206 0.3 0.3 0.3
5157000 -1.5464749 -1.9972861 0.3 0.3 0.3
5158000 -1.459748 -1.7901657 0.3 0.3 0.3
5159000 -2.641376 -1.9846823 0.3 0.3 0.3
5160000 -2.2993126 -2.7709078 0.3 0.3 0.3
5161000 -1.9474407 -2.1462164 0.3 0.3 0.3
5162000 -2.5789197 -1.7613801 0.3 0.3 0.3
5163000 2.9867397 -1.2027427 0.3 0.3 0.3
5164000 2.5255142 -0.75577803 0.3 0.3 0.3
5165000 -2.7942858 -1.7771161 0.3 0.3 0.3
5166000 -2.6993306 -1.5743152 0.3 0.3 0.3
5167000 -2.514168 -2.1456938 0.3 0.3 0.3
5168000 -2.9312996 -1.7137596 0.3 0.3 0.3
5169000 -1.9279863 -2.1525824 0.3 0.3 0.3
5170000 -1.9446306 -2.5251116 0.3 0.3 0.3
5171000 -3.0686843 3.0168458 0.3 0.3 0.3
5172000 1.0884129 -2.6740866 0.3 0.3 0.3
5173000 1.2653822 -2.5847867 0.3 0.3 0.3
5174000 2.4378426 2.9802805 0.3 0.3 0.3
5175000 2.7224542 2.7056537 0.3 0.3 0.3
5176000 -3.0418536 2.5707366 0.3 0.3 0.3
5177000 -2.6387762 3.1358386 0.3 0.3 0.3
5178000 -1.8056935 2.6264542 0.3 0.3 0.3
5179000 -1.9992467 2.3160689 0.3 0.3 0.3
5180000 -2.2863634 2.814689 0.3 0.3 0.3
5181000 -1.9951422 2.0625089 0.3 0.3 0.3
5182000 -2.3617683 -3.0907667 0.3 0.3 0.3
5183000 -1.8897666 3.1106547 0.3 0.3 0.3
5184000 -1.3569801 2.5624989 0.3 0.3 0.3
5185000 -1.8491868 2.5410567 0.3 0.3 0.3
5186000 -1.0071319 -2.8954251 0.3 0.3 0.3
5187000 -0.63409738 3.0482771 0.3 0.3 0.3
5188000 -0.66953775 -2.927071 0.3 0.3 0.3
5189000 -1.5451419 -2.814146 0.3 0.3 0.3
5190000 -0.72278215 2.5219158 0.3 0.3 0.3
5191000 -1.5189955 -2.7734464 0.3 0.3 0.3
5192000 -2.49871 -2.4962353 0.3 0.3 0.3
5193000 2.3190311 2.3129243 0.3 0.3 0.3
5194000 1.2731698 2.0877602 0.3 0.3 0.3
5195000 0.29306542 2.4174433 0.3 0.3 0.3
5196000 0.48076417 1.696609 0.3 0.3 0.3
5197000 -0.020775328 2.1321447 0.3 0.3 0.3
5198000 1.0367241 0.17896822 0.3 0.3 0.3
5199000 1.3962647 0.99970078 0.3 0.3 0.3
5200000 1.2798091 -0.24641734 0.3 0.3 0.3
5201000 0.80578236 0.84872313 0.3 0.3 0.3
5202000 1.3822058 0.27626291 0.3 0.3 0.3
5203000 1.7712435 -0.36905365 0.3 0.3 0.3
5204000 1.1985824 -0.053248558 0.3 0.3 0.3
5205000 0.018241447 0.87706784 0.3 0.3 0.3
5206000 1.2308551 0.9320858 0.3 0.3 0.3
5207000 0.3293309 0.9401877 0.3 0.3 0.3
5208000 0.36546752 1.3970822 0.3 0.3 0.3
5209000 1.1131994 0.42517038 0.3 0.3 0.3
5210000 1.1411151 1.7558072 0.3 0.3 0.3
5211000 1.1523693 1.7055123 0.3 0.3 0.3
5212000 0.48534039 3.1090115 0.3 0.3 0.3
5213000 -0.2929749 2.8518506 0.3 0.3 0.3
5214000 -1.8106782 -2.5237568 0.3 0.3 0.3
5215000 -0.58476164 2.3919211 0.3 0.3 0.3
5216000 -0.2849671 2.5159432 0.3 0.3 0.3
5217000 -0.69635456 2.958646 0.3 0.3 0.3
5218000 -0.25906011 2.8514734 0.3 0.3 0.3
5219000 -2.2454165 2.5771853 0.3 0.3 0.3
5220000 2.7893059 1.4574784 0.3 0.3 0.3
5221000 -2.1279328 1.7773077 0.3 0.3 0.3
5222000 -1.4806076 1.793242 0.3 0.3 0.3
5223000 2.9167263 3.0857997 0.3 0.3 0.3
5224000 -1.742317 2.7156265 0.3 0.3 0.3
5225000 0.083273242 1.2831172 0.3 0.3 0.3
5226000 1.5987549 1.4740961 0.3 0.3 0.3
5227000 -0.039893445 1.3126528 0.3 0.3 0.3
5228000 0.50174577 0.56763082 0.3 0.3 0.3
5229000 -0.35667928 1.8391113 0.3 0.3 0.3
5230000 -0.030855089 1.3474494 0.3 0.3 0.3
5231000 1.2079086 1.9307539 0.3 0.3 0.3
5232000 1.4473801 0.29153642 0.3 0.3 0.3
5233000 1.5291928 -0.67107192 0.3 0.3 0.3
5234000 1.3923724 0.3197888 0.3 0.3 0.3
5235000 1.7393911 -0.12172754 0.3 0.3 0.3
5236000 1.4369159 -0.13376743 0.3 0.3 0.3
5237000 0.76514202 0.61384905 0.3 0.3 0.3
5238000 1.3981051 -0.085642244 0.3 0.3 0.3
5239000 0.81989513 0.33036244 0.3 0.3 0.3
5240000 -0.52014997 1.3644522 0.3 0.3 0.3
5241000 0.13729804 1.4070769 0.3 0.3 0.3
5242000 1.27887 1.0959578 0.3 0.3 0.3
5243000 0.40254854 1.7731291 0.3 0.3 0.3
5244000 1.3373245 -3.1164691 0.3 0.3 0.3
5245000 0.78315912 2.9751613 0.3 0.3 0.3
5246000 0.71516339 -2.7137697 0.3 0.3 0.3
5247000 0.56567878 -2.2753528 0.3 0.3 0.3
5248000 1.2272782 -2.9380378 0.3 0.3 0.3
5249000 1.3992195 3.0435697 0.3 0.3 0.3
5250000 0.48895964 -2.0871189 0.3 0.3 0.3
5251000 1.4008186 -2.6745998 0.3 0.3 0.3
5252000 1.2493098 -1.9736323 0.3 0.3 0.3
5253000 1.2514122 -1.9205487 0.3 0.3 0.3
5254000 0.38026201 -1.1719627 0.3 0.3 0.3
5255000 0.33972639 -1.6499812 0.3 0.3 0.3
5256000 -1.9357853 -1.4368861 0.3 0.3 0.3
5257000 -1.5327621 -1.7815025 0.3 0.3 0.3
5258000 -1.516249 -0.90966145 0.3 0.3 0.3
5259000 -2.7203559 -1.1971865 0.3 0.3 0.3
5260000 2.4473884 -1.0743825 0.3 0.3 0.3
5261000 -2.6379219 -1.0893685 0.3 0.3 0.3
5262000 -3.0422784 -1.4921965 0.3 0.3 0.3
5263000 -2.43601 -0.23106852 0.3 0.3 0.3
5264000 -2.8824193 -0.3588032 0.3 0.3 0.3
5265000 -1.8901487 -1.1333774 0.3 0.3 0.3
5266000 -2.0872311 -0.56017741 0.3 0.3 0.3
5267000 -2.7640547 -0.41186176 0.3 0.3 0.3
5268000 -2.7615682 -0.087339361 0.3 0.3 0.3
5269000 -2.7703955 0.5059605 0.3 0.3 0.3
5270000 3.0254085 0.9603713 0.3 0.3 0.3
5271000 -3.1046499 1.7134286 0.3 0.3 0.3
5272000 2.9874591 1.5876818 0.3 0.3 0.3
5273000 3.009255 1.4590728 0.3 0.3 0.3
5274000 -2.6568738 2.1401148 0.3 0.3 0.3
5275000 -1.2873701 2.1624992 0.3 0.3 0.3
5276000 -0.4453566 2.8254372 0.3 0.3 0.3
5277000 -2.7638601 -2.4203321 0.3 0.3 0.3
5278000 -2.8495097 -2.8640865 0.3 0.3 0.3
5279000 -1.7717461 -2.6812097 0.3 0.3 0.3
5280000 -0.42057814 2.9923524 0.3 0.3 0.3
5281000 -1.4193772 2.404993 0.3 0.3 0.3
5282000 -2.6464714 2.8671828 0.3 0.3 0.3
5283000 -1.6702361 2.6819164 0.3 0.3 0.3
5284000 -0.94448398 3.0502783 0.3 0.3 0.3
5285000 -0.53537053 2.3390967 0.3 0.3 0.3
5286000 -0.0083142329 2.1438191 0.3 0.3 0.3
5287000 1.4726073 0.73827025 0.3 0.3 0.3
5288000 1.6401842 2.132687 0.3 0.3 0.3
5289000 1.4766526 2.4502597 0.3 0.3 0.3
5290000 2.6863947 1.8495082 0.3 0.3 0.3
5291000 1.7697309 2.6336178 0.3 0.3 0.3
5292000 1.7137321 2.2892596 0.3 0.3 0.3
5293000 1.4327703 2.2698986 0.3 0.3 0.3
5294000 1.0242022 1.4675935 0.3 0.3 0.3
5295000 0.29781753 1.5112594 0.3 0.3 0.3
5296000 0.1166943 1.0555365 0.3 0.3 0.3
5297000 1.5554023 -0.23832683 0.3 0.3 0.3
5298000 2.4290609 -0.76845076 0.3 0.3 0.3
5299000 3.040775 -0.29064474 0.3 0.3 0.3
5300000 -2.5435616 -0.25328531 0.3 0.3 0.3
5301000 -1.85681 -0.25932169 0.3 0.3 0.3
5302000 -1.0440919 -1.5809013 0.3 0.3 0.3
5303000 -1.083496 -1.5657062 0.3 0.3 0.3
5304000 -1.4222128 -0.064542021 0.3 0.3 0.3
5305000 -1.6566152 0.70963492 0.3 0.3 0.3
5306000 -1.4328613 -0.32865897 0.3 0.3 0.3
5307000 -1.4995099 0.084158464 0.3 0.3 0.3
5308000 -1.105201 -0.207732 0.3 0.3 0.3
5309000 -0.5783868 -0.43850037 0.3 0.3 0.3
5310000 -2.2893054 -0.499017 0.3 0.3 0.3
5311000 3.1208293 -2.9661774 0.3 0.3 0.3
5312000 -1.0246927 1.422412 0.3 0.3 0.3
5313000 -0.63882295 1.4925169 0.3 0.3 0.3
5314000 0.38141643 0.60871302 0.3 0.3 0.3
5315000 0.42298973 0.57476486 0.3 0.3 0.3
5316000 0.67300026 0.26606459 0.3 0.3 0.3
5317000 1.5423406 0.51129919 0.3 0.3 0.3
5318000 0.78958747 0.81584288 0.3 0.3 0.3
5319000 -0.38749392 1.2451168 0.3 0.3 0.3
5320000 0.023857942 0.98542749 0.3 0.3 0.3
5321000 -0.41971956 1.7737426 0.3 0.3 0.3
5322000 1.4851749 1.6663543 0.3 0.3 0.3
5323000 1.61604 0.51020438 0.3 0.3 0.3
5324000 1.0645932 -0.080999605 0.3 0.3 0.3
5325000 1.6278085 -0.076974634 0.3 0.3 0.3
5326000 1.4745544 0.3534212 0.3 0.3 0.3
5327000 1.3290872 0.84918034 0.3 0.3 0.3
5328000 1.3323931 0.89240021 0.3 0.3 0.3
5329000 1.519743 1.3982776 0.3 0.3 0.3
5330000 1.3368509 2.0389 0.3 0.3 0.3
5331000 1.4274165 -3.000903 0.3 0.3 0.3
5332000 1.6681482 2.369496 0.3 0.3 0.3
5333000 1.7244649 2.5570942 0.3 0.3 0.3
5334000 1.2899874 2.3251354 0.3 0.3 0.3
5335000 0.87903637 2.262351 0.3 0.3 0.3
5336000 1.5811362 2.0260213 0.3 0.3 0.3
5337000 1.2842343 -2.7957942 0.3 0.3 0.3
5338000 1.1211637 2.9615926 0.3 0.3 0.3
5339000 1.586999 2.928668 0.3 0.3 0.3
5340000 0.98703168 -1.5024738 0.3 0.3 0.3
5341000 1.2806892 -1.3791796 0.3 0.3 0.3
5342000 1.2275821 -1.6638294 0.3 0.3 0.3
5343000 -0.39579098 -1.3242276 0.3 0.3 0.3
5344000 -0.022233643 -1.5306274 0.3 0.3 0.3
5345000 0.35530425 -1.5513616 0.3 0.3 0.3
5346000 0.77310547 -2.4129221 0.3 0.3 0.3
5347000 0.83261266 -2.7572155 0.3 0.3 0.3
5348000 1.2222796 -3.1402649 0.3 0.3 0.3
5349000 0.59346592 2.7347361 0.3 0.3 0.3
5350000 0.90847615 -2.5051432 0.3 0.3 0.3
5351000 0.024581334 -1.1468499 0.3 0.3 0.3
5352000 -1.0430845 -0.28857479 0.3 0.3 0.3
5353000 -0.8618163 -0.40177053 0.3 0.3 0.3
5354000 -1.4216514 -0.42809805 0.3 0.3 0.3
5355000 -1.3640485 -0.037646377 0.3 0.3 0.3
5356000 -1.5738837 0.11438706 0.3 0.3 0.3
5357000 -2.2813043 -0.14263515 0.3 0.3 0.3
5358000 -2.9888126 -1.5507944 0.3 0.3 0.3
5359000 -2.9300822 -1.1676277 0.3 0.3 0.3
5360000 3.1094732 -0.53817313 0.3 0.3 0.3
5361000 2.8043147 -0.89442585 0.3 0.3 0.3
5362000 -3.1408916 -0.79396665 0.3 0.3 0.3
5363000 -3.1351451 -1.1643442 0.3 0.3 0.3
5364000 -2.0168934 -1.1781706 0.3 0.3 0.3
5365000 -2.6423085 -1.2639418 0.3 0.3 0.3
5366000 2.9975464 -1.1045747 0.3 0.3 0.3
5367000 -3.1386392 -0.28040399 0.3 0.3 0.3
5368000 -2.4571123 -1.1750116 0.3 0.3 0.3
5369000 -2.9578104 -1.3492918 0.3 0.3 0.3
5370000 -2.5613722 -1.8892141 0.3 0.3 0.3
5371000 -2.8751737 -1.6487163 0.3 0.3 0.3
5372000 -2.3283563 -1.8183586 0.3 0.3 0.3
5373000 -1.5365782 -1.5786646 0.3 0.3 0.3
5374000 -0.55001955 -0.36738244 0.3 0.3 0.3
5375000 0.78035729 -1.6785454 0.3 0.3 0.3
5376000 0.32069753 -1.5225001 0.3 0.3 0.3
5377000 0.35372138 -1.5792982 0.3 0.3 0.3
5378000 -0.23631916 -1.131911 0.3 0.3 0.3
5379000 0.15717394 -1.539539 0.3 0.3 0.3
5380000 -0.20858812 -1.0958719 0.3 0.3 0.3
5381000 -1.3277139 -0.74843537 0.3 0.3 0.3
5382000 0.47829281 -1.3404059 0.3 0.3 0.3
5383000 -0.82894529 -1.2027611 0.3 0.3 0.3
5384000 -1.5986151 -0.59949082 0.3 0.3 0.3
5385000 -2.0024654 -1.2879216 0.3 0.3 0.3
5386000 -2.9619486 -0.6793953 0.3 0.3 0.3
5387000 3.0501812 -0.54983951 0.3 0.3 0.3
5388000 -1.4632273 -0.29911973 0.3 0.3 0.3
5389000 -1.4084659 0.10608393 0.3 0.3 0.3
5390000 -1.2149892 -1.520014 0.3 0.3 0.3
5391000 -1.0153917 -0.38479853 0.3 0.3 0.3
5392000 -0.42054542 -0.73876376 0.3 0.3 0.3
5393000 0.91606753 -2.2751896 0.3 0.3 0.3
5394000 0.71662977 -1.9926439 0.3 0.3 0.3
5395000 0.77188344 -2.3399684 0.3 0.3 0.3
5396000 0.8736612 3.0416837 0.3 0.3 0.3
5397000 1.1796098 -2.9135732 0.3 0.3 0.3
5398000 0.65706855 -3.1356397 0.3 0.3 0.3
5399000 1.6931989 2.4534797 0.3 0.3 0.3
5400000 1.0649042 2.2074472 0.3 0.3 0.3
5401000 -0.15810049 1.4072747 0.3 0.3 0.3
5402000 -0.85113074 2.0630913 0.3 0.3 0.3
5403000 -0.34190186 2.3048212 0.3 0.3 0.3
5404000 -0.67047697 1.6146566 0.3 0.3 0.3
5405000 0.38672939 1.0426285 0.3 0.3 0.3
5406000 0.58103125 1.3813662 0.3 0.3 0.3
5407000 0.56668708 0.8029572 0.3 0.3 0.3
5408000 1.8010433 1.3557288 0.3 0.3 0.3
5409000 1.4962992 1.401495 0.3 0.3 0.3
5410000 0.55951031 2.5809296 0.3 0.3 0.3
5411000 1.1723198 2.1624254 0.3 0.3 0.3
5412000 1.7386163 1.9493198 0.3 0.3 0.3
5413000 1.3756983 2.9169737 0.3 0.3 0.3
5414000 1.0219456 -1.2802414 0.3 0.3 0.3
5415000 1.171733 -2.2419504 0.3 0.3 0.3
5416000 0.79331608 -1.8057227 0.3 0.3 0.3
5417000 1.1881895 -2.0669698 0.3 0.3 0.3
5418000 1.8357396 -1.328698 0.3 0.3 0.3
5419000 1.3055748 -2.190267 0.3 0.3 0.3
5420000 0.56717675 -1.4579346 0.3 0.3 0.3
5421000 1.2692036 -1.7533124 0.3 0.3 0.3
5422000 1.199264 -1.8539999 0.3 0.3 0.3
5423000 1.2714688 -2.5381481 0.3 0.3 0.3
5424000 1.2511793 -2.6213086 0.3 0.3 0.3
5425000 1.4117262 -2.8476682 0.3 0.3 0.3
5426000 1.7607183 2.8127134 0.3 0.3 0.3
5427000 0.96905905 -2.8072237 0.3 0.3 0.3
5428000 1.5978443 2.0901455 0.3 0.3 0.3
5429000 1.2470352 2.8542112 0.3 0.3 0.3
5430000 0.72012467 -3.0617481 0.3 0.3 0.3
5431000 0.96208335 -2.7258007 0.3 0.3 0.3
5432000 1.3779529 -2.5122151 0.3 0.3 0.3
5433000 0.9391686 -2.9926241 0.3 0.3 0.3
5434000 0.87376763 -2.6873048 0.3 0.3 0.3
5435000 1.3976392 -3.0674521 0.3 0.3 0.3
5436000 0.87005042 -3.0178326 0.3 0.3 0.3
5437000 1.4101214 -3.0608247 0.3 0.3 0.3
5438000 1.1584584 2.5297617 0.3 0.3 0.3
5439000 1.2358684 2.5444176 0.3 0.3 0.3
5440000 1.1282652 2.566172 0.3 0.3 0.3
5441000 1.1243648 1.8030411 0.3 0.3 0.3
5442000 0.56161281 2.8556611 0.3 0.3 0.3
5443000 1.3165842 2.5571848 0.3 0.3 0.3
5444000 1.7971468 1.7942901 0.3 0.3 0.3
5445000 1.6672834 1.9129055 0.3 0.3 0.3
5446000 0.96245523 1.5682852 0.3 0.3 0.3
5447000 0.61839168 0.55163593 0.3 0.3 0.3
5448000 -0.83478299 -3.1000141 0.3 0.3 0.3
5449000 -2.5408287 -2.9356797 0.3 0.3 0.3
5450000 -0.52163646 2.9786758 0.3 0.3 0.3
5451000 -1.2159104 -3.1212344 0.3 0.3 0.3
5452000 0.11554372 1.9946885 0.3 0.3 0.3
5453000 -0.0236454 1.1401738 0.3 0.3 0.3
5454000 0.14208577 1.0310196 0.3 0.3 0.3
5455000 -0.59386234 1.393309 0.3 0.3 0.3
5456000 -1.1405504 1.5024165 0.3 0.3 0.3
5457000 2.8159336 2.1230973 0.3 0.3 0.3
5458000 1.7312272 1.8621035 0.3 0.3 0.3
5459000 1.9830587 2.892599 0.3 0.3 0.3
5460000 3.0456307 2.7743639 0.3 0.3 0.3
5461000 2.5445438 2.8849343 0.3 0.3 0.3
5462000 2.4976874 2.6320053 0.3 0.3 0.3
5463000 2.7065149 1.9519069 0.3 0.3 0.3
5464000 2.4906812 2.4783318 0.3 0.3 0.3
5465000 2.6564626 2.8212592 0.3 0.3 0.3
5466000 1.6832244 2.6154525 0.3 0.3 0.3
5467000 1.3181589 1.8635626 0.3 0.3 0.3
5468000 1.7644402 3.0253528 0.3 0.3 0.3
5469000 0.44168473 -2.7651876 0.3 0.3 0.3
5470000 1.3386694 -2.0004885 0.3 0.3 0.3
5471000 0.98406806 -1.3228895 0.3 0.3 0.3
5472000 1.6284499 -1.8838596 0.3 0.3 0.3
5473000 1.353357 -1.6883865 0.3 0.3 0.3
5474000 1.3689281 -1.206319 0.3 0.3 0.3
5475000 1.6357963 -1.5508859 0.3 0.3 0.3
5476000 1.4151237 -0.33000113 0.3 0.3 0.3
5477000 1.3633719 -0.511433 0.3 0.3 0.3
5478000 1.3459072 0.7489542 0.3 0.3 0.3
5479000 1.0353751 0.056749073 0.3 0.3 0.3
5480000 1.2369887 -0.19008682 0.3 0.3 0.3
5481000 1.6692798 -0.55176323 0.3 0.3 0.3
5482000 1.6878838 -0.79304241 0.3 0.3 0.3
5483000 1.223588 -2.0987762 0.3 0.3 0.3
5484000 1.3684206 -1.8253729 0.3 0.3 0.3
5485000 1.7753307 -1.7315305 0.3 0.3 0.3
5486000 0.35068262 -2.0237689 0.3 0.3 0.3
5487000 0.51236871 -1.9552567 0.3 0.3 0.3
5488000 0.79478262 -1.6568216 0.3 0.3 0.3
5489000 0.23175472 -1.5133998 0.3 0.3 0.3
5490000 0.054248391 -1.4524546 0.3 0.3 0.3
5491000 0.83689003 -1.9098749 0.3 0.3 0.3
5492000 -0.2997169 -1.5231855 0.3 0.3 0.3
5493000 -1.1246575 -1.0442168 0.3 0.3 0.3
5494000 -1.0535923 -1.5358932 0.3 0.3 0.3
5495000 -1.4310116 -1.9774183 0.3 0.3 0.3
5496000 -1.1924202 -2.350713 0.3 0.3 0.3
5497000 -1.2367117 -1.8270486 0.3 0.3 0.3
5498000 3.079129 -0.44161631 0.3 0.3 0.3
5499000 -2.4257033 -0.48064481 0.3 0.3 0.3
5500000 -3.0506506 0.23600879 0.3 0.3 0.3
5501000 -1.988081 0.34542929 0.3 0.3 0.3
5502000 -2.9925958 0.47091889 0.3 0.3 0.3
5503000 -2.016103 -0.45306933 0.3 0.3 0.3
5504000 -2.9666112 -0.20153131 0.3 0.3 0.3
5505000 -1.8837446 0.05684933 0.3 0.3 0.3
5506000 -2.5174411 1.0672051 0.3 0.3 0.3
5507000 2.8361683 2.0719249 0.3 0.3 0.3
5508000 -2.6077341 1.5404553 0.3 0.3 0.3
5509000 2.9658038 1.3387936 0.3 0.3 0.3
5510000 -2.7024101 0.89435883 0.3 0.3 0.3
5511000 -2.496192 0.26410471 0.3 0.3 0.3
5512000 -1.5910032 0.48888829 0.3 0.3 0.3
5513000 -1.15987 -0.1808591 0.3 0.3 0.3
5514000 -2.1564719 0.49370236 0.3 0.3 0.3
5515000 -1.5333364 0.31215462 0.3 0.3 0.3
5516000 -2.8632261 1.189863 0.3 0.3 0.3
5517000 -2.3454382 1.8751664 0.3 0.3 0.3
5518000 -2.8988581 1.7908262 0.3 0.3 0.3
5519000 -0.92762617 1.9043437 0.3 0.3 0.3
5520000 -1.233263 1.6604166 0.3 0.3 0.3
5521000 -1.2425088 1.8122733 0.3 0.3 0.3
5522000 -0.6022753 1.7590077 0.3 0.3 0.3
5523000 0.66646477 0.48272471 0.3 0.3 0.3
5524000 1.0599355 -0.046913355 0.3 0.3 0.3
5525000 1.0632484 0.065452798 0.3 0.3 0.3
5526000 0.91757122 0.49528767 0.3 0.3 0.3
5527000 1.5803776 0.018684941 0.3 0.3 0.3
5528000 1.3228263 0.63264094 0.3 0.3 0.3
5529000 1.4115205 0.21713038 0.3 0.3 0.3
5530000 1.3884359 -0.35561239 0.3 0.3 0.3
5531000 1.5396675 -0.44174311 0.3 0.3 0.3
5532000 1.5075354 -0.96662783 0.3 0.3 0.3
5533000 1.5887164 -1.0413748 0.3 0.3 0.3
5534000 1.9991253 -0.81409276 0.3 0.3 0.3
5535000 1.8032207 -0.62880773 0.3 0.3 0.3
5536000 0.67074183 0.46592119 0.3 0.3 0.3
5537000 1.532469 1.3077354 0.3 0.3 0.3
5538000 1.8109578 1.326365 0.3 0.3 0.3
5539000 1.2837643 1.2907802 0.3 0.3 0.3
5540000 0.60015706 1.0897144 0.3 0.3 0.3
5541000 0.10018444 1.1010047 0.3 0.3 0.3
5542000 1.5203027 -0.47289477 0.3 0.3 0.3
5543000 0.87816282 0.31843123 0.3 0.3 0.3
5544000 0.62988306 1.4632101 0.3 0.3 0.3
5545000 0.70937965 2.2197358 0.3 0.3 0.3
5546000 0.68270767 3.0200989 0.3 0.3 0.3
5547000 1.0944835 2.3700021 0.3 0.3 0.3
5548000 0.34951209 2.5645883 0.3 0.3 0.3
5549000 1.2430736 1.4871853 0.3 0.3 0.3
5550000 1.1658002 2.2029593 0.3 0.3 0.3
5551000 2.0946882 2.5227374 0.3 0.3 0.3
5552000 -2.7221158 3.0757584 0.3 0.3 0.3
5553000 -2.6634879 2.5739948 0.3 0.3 0.3
5554000 -2.2925391 -2.6397976 0.3 0.3 0.3
5555000 3.0058199 2.3027233 0.3 0.3 0.3
5556000 -3.1156287 2.3820387 0.3 0.3 0.3
5557000 -3.01465 2.2088634 0.3 0.3 0.3
5558000 -2.4543588 2.497535 0.3 0.3 0.3
5559000 -2.4767183 2.6661166 0.3 0.3 0.3
5560000 -2.0350902 1.5660981 0.3 0.3 0.3
5561000 -2.6707146 -2.1862838 0.3 0.3 0.3
5562000 -2.8497432 -2.0228969 0.3 0.3 0.3
5563000 -2.9143593 -1.6540531 0.3 0.3 0.3
5564000 -1.3701083 -2.3422302 0.3 0.3 0.3
5565000 -1.917994 -1.4058399 0.3 0.3 0.3
5566000 -2.0254553 -1.2065256 0.3 0.3 0.3
5567000 -1.8233707 -1.2197681 0.3 0.3 0.3
5568000 0.1540136 -1.7212897 0.3 0.3 0.3
5569000 -0.62256005 -0.32892537 0.3 0.3 0.3
5570000 -1.1457349 -2.0057213 0.3 0.3 0.3
5571000 -1.2618456 -1.9698076 0.3 0.3 0.3
5572000 -1.0771713 -2.6918013 0.3 0.3 0.3
5573000 -2.2377967 -2.3095981 0.3 0.3 0.3
5574000 -2.8701907 -2.8594695 0.3 0.3 0.3
5575000 -2.1765317 -2.4304986 0.3 0.3 0.3
5576000 -1.5839548 -2.5628707 0.3 0.3 0.3
5577000 -1.5253477 -1.893278 0.3 0.3 0.3
5578000 -1.9611049 -1.6117769 0.3 0.3 0.3
5579000 -1.9822072 -1.3096219 0.3 0.3 0.3
5580000 -0.94158635 -1.0947119 0.3 0.3 0.3
5581000 -1.7054047 -0.39611338 0.3 0.3 0.3
5582000 -1.8811348 0.082781473 0.3 0.3 0.3
5583000 3.0649711 -0.31188495 0.3 0.3 0.3
5584000 2.6215869 -0.56899231 0.3 0.3 0.3
5585000 -2.7382115 -1.2968581 0.3 0.3 0.3
5586000 -2.9902199 -0.53486225 0.3 0.3 0.3
5587000 -1.7056214 -1.0567295 0.3 0.3 0.3
5588000 -1.7165922 -0.84998605 0.3 0.3 0.3
5589000 0.61119049 -1.3433772 0.3 0.3 0.3
5590000 0.57239416 -1.7575082 0.3 0.3 0.3
5591000 -0.419122 -1.3048079 0.3 0.3 0.3
5592000 0.16812869 -1.3829079 0.3 0.3 0.3
5593000 -0.020334053 -1.8798024 0.3 0.3 0.3
5594000 1.0704537 -1.341047 0.3 0.3 0.3
5595000 0.86157201 -2.6682418 0.3 0.3 0.3
5596000 0.75273967 -1.6185984 0.3 0.3 0.3
5597000 1.4169865 -2.8127653 0.3 0.3 0.3
5598000 1.2744822 -2.5277081 0.3 0.3 0.3
5599000 0.41952217 -2.2961316 0.3 0.3 0.3
5600000 0.37316833 -1.6269679 0.3 0.3 0.3
5601000 -0.29775754 -1.4658595 0.3 0.3 0.3
5602000 0.2915751 -1.9284749 0.3 0.3 0.3
5603000 0.93067237 -1.4150181 0.3 0.3 0.3
5604000 0.98548498 -1.7123615 0.3 0.3 0.3
5605000 0.29688473 -1.4339248 0.3 0.3 0.3
5606000 1.2262866 -2.1508903 0.3 0.3 0.3
5607000 1.3510186 -1.8184855 0.3 0.3 0.3
5608000 1.1021334 -1.3457548 0.3 0.3 0.3
5609000 1.426114 -1.4248494 0.3 0.3 0.3
5610000 -0.88455952 -0.70139605 0.3 0.3 0.3
5611000 -0.16559845 -0.91248309 0.3 0.3 0.3
5612000 -0.23313032 -0.98727733 0.3 0.3 0.3
5613000 -1.1570515 -1.190119 0.3 0.3 0.3
5614000 -1.2538913 -0.19794533 0.3 0.3 0.3
5615000 -0.68142752 -0.82523112 0.3 0.3 0.3
