#Iteration cv_0 cv_1 cv_2 cv_3
7007000 2.7513965 1.3794823 -2.8835092 -0.95559528
7008000 -1.5336988 -2.4293376 1.1035386 -1.3763805
7009000 -2.8990209 -0.93360166 0.97684413 -0.20212345
7010000 -3.0669826 -1.7633088 1.432456 2.8097621
7011000 -1.109234 -1.0832754 2.1251596 0.53007794
7012000 -1.7238743 2.3632911 -1.6214688 2.8815877
7013000 2.6372877 2.4736346 0.17587663 0.81857885
7014000 0.81955814 -0.41179543 -1.9338715 3.0805487
7015000 2.2971693 0.22094512 0.56125403 0.58751181
7016000 -2.666315 0.91460268 1.6737377 2.7261844
7017000 -0.84026298 0.79776746 0.54192379 -2.4207345
7018000 1.024051 2.4258749 1.0780611 1.1560659
7019000 -2.5680092 1.214501 -2.1531111 2.2679058
7020000 -0.23311293 -2.1678972 -2.4861831 0.85066969
7021000 -1.0844698 1.6087027 2.3331787 1.9965901
7022000 -2.043041 1.3711314 -2.3176146 0.14080182
7023000 -0.21130835 -0.73644877 2.8270382 0.73324752
7024000 0.72423249 1.0488253 -1.0865301 2.1724499
7025000 -1.0505275 -1.8629481 -2.9564915 -1.1229603
7026000 -0.62766615 -2.939225 1.0206768 -0.35897149
7027000 -3.0998682 -1.7343781 0.029099483 -1.3738777
7028000 1.6804938 0.3264621 -2.5238243 2.6141472
7029000 0.38539372 -1.8699014 -2.4580959 -3.0062475
7030000 1.9387631 2.2376409 -2.6029865 -2.6865695
7031000 1.5096592 -1.1914375 -0.74681247 3.1115541
7032000 2.4044231 -0.5074419 0.74510062 -2.5093505
7033000 -1.1302884 0.049232986 -0.2048234 2.5726447
7034000 -1.0248178 1.0594631 -1.7554969 2.7997153
7035000 -1.3194544 1.1453387 -1.1075033 2.0037316
7036000 -0.41689523 -0.58732539 2.5875861 -1.7553361
7037000 -2.6657823 2.7426756 -3.0907543 -0.38045645
7038000 3.0781298 1.1142741 1.6376998 2.9288889
7039000 2.8591696 0.67588324 1.0758259 -3.0126723
7040000 3.0330312 2.7253752 1.7467154 0.39463186
7041000 -2.0098568 0.99820403 3.1332609 -2.8716768
7042000 -2.8562503 1.0348601 0.75216603 -2.5853684
7043000 -1.9559542 2.1215978 -0.19533536 0.43819447
7044000 -0.3453855 -0.10229706 -1.2264919 -1.6254174
7045000 0.018387562 -2.131276 -1.4461521 -0.82556624
7046000 -3.1005157 2.48336 1.5127504 0.089023326
7047000 -1.1970694 -2.2036122 -2.1323662 -2.0361143
7048000 -0.5994884 -1.7446067 -2.5915777 0.38057744
7049000 0.73263623 2.0285223 -1.660819 -1.5907133
7050000 -1.4684238 1.3471996 -0.87351045 -2.4244554
7051000 -0.72787549 1.2425942 1.0980779 -1.7069307
7052000 3.1176914 -0.046303948 -2.5522737 0.65860617
7053000 1.6592549 -1.1964266 1.1819311 1.0448448
7054000 1.2938424 0.19553305 -2.048536 3.0343582
7055000 -2.9898597 -2.2164575 -3.1214044 0.95309676
7056000 -0.46690495 0.97546034 -3.079387 0.61924953
7057000 -1.6542117 -2.2267723 2.798655 0.49595121
7058000 1.5935272 -1.2921623 -1.3488123 0.84362386
7059000 -1.2162057 0.63968129 -0.5875473 -2.7048698
7060000 2.023211 2.1364784 -2.2168698 2.0587617
7061000 0.4164548 -2.3706986 -2.2286054 0.17786898
7062000 -1.3398627 2.6417713 0.79621827 -1.1746233
7063000 -2.0716635 2.5155513 -1.3503551 -0.90397135
7064000 2.4488991 2.7448284 -1.5786258 2.239494
7065000 0.8095462 -1.0241192 1.7464327 1.0980059
7066000 0.73663762 -2.610836 0.48432966 2.2706543
7067000 -0.056722389 1.0428986 1.1161791 0.73882175
7068000 -0.38163107 1.2553068 2.98574 -0.67007326
7069000 -0.90926323 2.5785648 2.1558422 3.130586
7070000 -0.74493884 -2.6907603 0.69823701 -1.3026697
7071000 -1.169229 0.54024734 1.1052137 -0.71370586
7072000 -2.7364379 -3.0812126 1.6190307 -1.2025971
7073000 2.2032611 1.3630368 1.3535062 -2.8095278
7074000 -2.6729584 1.3532358 -0.18225207 1.6219825
7075000 2.6184203 -3.0645455 -3.0752344 0.33738336
7076000 1.9003169 2.0251528 -1.8900687 1.2108387
7077000 0.32932854 0.45410219 1.9047497 -1.9743994
7078000 -1.7906903 -1.6198803 1.7584197 -2.2619932
7079000 -1.5684943 -1.7687457 3.1237432 0.97326031
7080000 -2.1913821 -0.89849634 -0.13893397 1.4860537
7081000 -1.7609118 -1.5101063 -2.440049 -3.0698756
7082000 -1.7549327 2.8808233 0.22892372 -1.9404336
7083000 2.9025429 0.21886127 -2.9091761 -2.4649437
7084000 0.57665702 -1.5854547 0.87812193 -1.1901162
7085000 1.4144579 -3.083924 1.3574075 -2.3062566
7086000 0.62971112 -0.70645772 0.016343624 0.11232375
7087000 -1.565533 -0.5612459 1.0569801 0.73614707
7088000 -2.8386148 -1.0527526 2.1874487 -2.3855424
7089000 -2.5314954 0.54610882 2.4735107 1.8258955
7090000 -2.3653594 -1.5094652 -0.24831242 -0.30544928
7091000 -2.5031847 0.71832478 0.070464735 0.47174475
7092000 -2.9494214 1.6688502 1.5938517 -2.1010572
7093000 -1.2841608 -2.7660006 1.0918111 2.4017055
7094000 -2.2224714 -0.34082151 -1.3930803 -0.26934987
7095000 -3.035272 -1.3905606 -0.94941524 0.68176684
7096000 -2.1663679 -2.7229838 1.9529213 2.4316048
7097000 1.8242387 -0.82665809 0.074942041 -1.0263803
7098000 -0.67655669 0.90015121 -3.0660356 -1.5456235
7099000 1.0839353 1.7609743 -0.9358589 2.2656705
7100000 -0.32665163 0.71413411 -1.1322488 -2.3951247
7101000 0.59771413 -2.7013291 -2.7555386 0.33445061
7102000 0.61557984 -1.9484246 -1.4724573 -2.0466727
7103000 1.0511453 -1.8607462 -2.9294835 2.8848806
7104000 2.7686448 2.5574221 -1.6330684 -2.1562358
7105000 -1.0970884 -0.43333981 -2.8780732 1.2007784
7106000 1.04687 -1.0432439 1.8480602 -2.9507048
7107000 -1.3025786 -2.8863487 -2.9763807 -2.1573923
7108000 -0.37998706 -2.0489385 -2.1393992 -1.1800655
7109000 -0.90073974 0.34783773 -0.07195069 -0.77037878
7110000 -0.20696039 -0.76883535 -2.3237991 -2.2900839
7111000 -0.0569673 0.92602866 3.0560134 -1.8191607
7112000 0.83384615 -3.0476105 -0.043612797 -0.38519965
7113000 0.81069956 -1.7290659 -2.6160343 0.97473853
7114000 1.3663963 -1.6864316 -1.8613189 -0.078575459
7115000 -0.34555877 -1.8387742 -1.7983557 0.39661896
7116000 0.61264865 -0.78871596 -1.2542522 2.8402464
7117000 -2.3449755 -0.38070979 -0.21861499 -0.260263
7118000 -0.91036774 0.30261879 -2.4959795 1.1060966
7119000 -2.7946984 2.3540082 -0.31728474 0.12455286
7120000 2.310793 -2.2839853 -1.7851572 0.52528305
7121000 -1.3463836 -3.1092105 -3.0700917 -1.2436424
7122000 -1.7060903 -2.9002969 3.0613407 -0.66677892
7123000 -1.5735438 2.6142904 -3.1387995 -1.5582942
7124000 2.5982206 -2.8548961 2.1396394 -2.9644629
7125000 1.4780658 2.9480947 1.7588938 -2.7509276
7126000 0.025550716 -0.47496094 0.62164987 0.7797336
7127000 1.4274272 -1.9375422 -1.6101367 0.0011598163
7128000 -0.72294496 3.1152841 -3.1038426 -0.99043431
7129000 2.7562418 3.0879039 -0.20290492 -0.55999811
7130000 -1.1722974 2.7640884 0.97279995 2.8472661
7131000 -2.6066594 -2.5728521 1.2829281 2.4242511
7132000 1.3418274 1.6595215 1.0562747 0.1828603
7133000 -2.3078062 -2.2325155 -1.7142184 -1.4507024
7134000 3.1040044 2.2361041 -3.0088465 -0.19313944
7135000 0.031689913 2.3317003 0.40865445 0.93558652
7136000 0.79128612 1.0373664 2.2162849 2.5468014
7137000 1.3555885 -1.539232 -1.5151051 -0.6560834
7138000 1.2019624 0.85319127 -0.77457792 1.1866054
7139000 1.6481401 -1.6046089 -2.3667989 1.529559
7140000 1.2641505 -0.11196932 1.1709192 2.6889172
7141000 -0.75902416 2.2889913 0.623636 0.6782352
7142000 1.5670115 0.043126451 2.5083301 -0.34016727
7143000 -0.98364704 2.2117944 0.95946858 1.2177092
7144000 2.6352488 1.2639742 1.1973976 -1.7326849
7145000 -0.73186453 1.6546032 2.4473942 -0.4548713
7146000 -1.2406473 1.8014568 2.2343759 -0.50521856
7147000 2.9268096 -0.85815689 -2.506816 0.16568599
7148000 1.4439723 -2.5829652 -3.0762945 -1.2035
7149000 -2.9521076 -2.4598719 -3.0436698 2.8997078
7150000 -0.25612464 2.4292871 1.2489738 -1.6407198
7151000 -0.94610667 -0.4532807 1.6903451 0.28815831
7152000 -1.3281067 1.3874383 -0.96590724 0.42329984
7153000 0.58285827 0.75643757 -2.4443786 0.99634885
7154000 3.0088958 -2.935064 -1.6916608 0.87267991
7155000 -0.15868217 -0.014988051 -3.0137633 1.6592683
7156000 0.59170191 -1.0680208 -0.6864313 -2.9197348
7157000 2.5296146 2.0339136 -2.2899851 -2.4515479
7158000 -2.371056 0.11662251 2.6543078 -0.84799741
7159000 -2.4088511 2.6668875 1.7879381 0.73524335
7160000 -1.9980577 0.21545903 1.7403368 -0.033263967
7161000 -1.5656844 -2.7424761 0.75390849 0.46706297
7162000 1.2559836 0.86969001 2.1491876 -0.4945181
7163000 -1.344854 0.31367505 0.95837544 2.8935895
7164000 -1.091452 -2.8689435 -0.42830008 1.7361528
7165000 -2.9115047 -2.0293828 0.17074065 2.2997559
7166000 -2.4599485 3.1380058 0.48267362 -0.71566187
7167000 1.2450448 0.8260838 0.68226005 1.9855896
7168000 0.020933678 0.90401857 1.0480891 2.7250094
7169000 2.8086862 2.9791877 -0.88042174 3.0144065
7170000 -1.8886819 -2.7391331 -2.2006908 -0.24092898
7171000 -1.4154931 -2.14323 2.8079925 -1.9048345
7172000 -1.3290921 0.31663569 -1.8873265 2.9790603
7173000 -2.3750213 -0.81425076 0.030181641 1.7739995
7174000 3.0880381 -1.916815 -0.97276103 -2.5797849
7175000 -3.0694003 -0.69868969 -0.59661602 2.9998492
7176000 -0.25645077 1.7926231 -1.2347144 -2.5580816
7177000 -2.7088587 0.83390597 1.1084197 1.7820198
7178000 0.55649615 -0.32552474 0.75197251 -0.89574077
7179000 -0.76738226 -0.86310645 1.1483238 2.5313639
7180000 -2.3275288 -1.5117387 2.7096889 1.394751
7181000 -1.6066354 1.8133984 -1.6665132 0.53676286
7182000 1.5234796 -0.18702476 -0.61840835 1.5286279
7183000 -0.77858741 1.8296413 -1.5160857 1.9740869
7184000 -0.16199381 -0.52891925 -1.3313839 0.73818624
7185000 -0.52086288 -0.17211087 -0.3487286 2.9768467
7186000 -2.141654 -1.8194713 0.19526541 -1.8262706
7187000 2.6354194 -2.13648 -2.6699323 -2.8046168
7188000 -1.7430942 1.7078722 2.2233898 0.19622897
7189000 1.5931592 -0.93220021 3.1192151 1.0293549
7190000 0.77167448 0.62920246 0.64543554 1.1128266
7191000 0.94262026 -1.1371928 -2.9332894 -1.9783654
7192000 -0.57492746 1.6324575 -0.4815004 -1.1898105
7193000 -1.3575861 -2.2367111 -3.0198765 0.66647991
7194000 -1.4175607 0.018470487 -0.38169514 -1.3746283
7195000 -0.055293878 1.5912783 -0.95755687 -1.3725763
7196000 2.3328896 -2.1404789 -0.60613456 -0.61125721
7197000 2.2021625 -0.75534617 -0.18767335 -0.76793281
7198000 0.65699205 -3.0034615 -0.90373882 2.3544227
7199000 2.6429789 -2.9355824 -1.5248051 3.1357882
7200000 2.948362 -1.2256618 -2.0300117 2.1075714
7201000 0.61495386 3.1340206 -3.0946157 1.4938993
7202000 0.63411829 0.96898143 0.64941649 2.3970151
7203000 -1.5853556 -0.79221422 -1.3396096 -0.80518398
7204000 -2.8438339 -1.125832 -1.1720596 2.9604938
7205000 -1.3297094 -1.5872759 0.081877381 -0.31319375
7206000 0.2850608 -1.2478826 2.7550972 0.82497256
7207000 -3.1226387 -0.087934148 -1.0429594 -1.2766163
7208000 1.3637232 -0.66314729 -1.2101048 2.6605943
7209000 0.75727536 3.0889161 -2.0975792 -1.8357535
7210000 -0.032006988 1.5236225 -2.411229 -3.0318443
7211000 -0.49385395 -0.37373981 2.5941666 3.0698404
7212000 1.3760199 -0.46408972 -0.32190094 -1.8948053
7213000 3.0929244 -1.0212072 0.92391378 -1.4022718
7214000 0.30019928 -0.90800235 1.4408025 2.3120154
7215000 0.72606338 2.0345249 -0.97807585 -0.2000097
7216000 0.58002249 -0.20599529 -0.72097301 2.9622586
7217000 -0.89678736 -0.90646997 1.202978 0.78666172
7218000 -1.1258566 -1.6997003 -3.0715655 -1.3458632
7219000 1.2322489 -0.70618632 0.97085812 1.5914513
7220000 1.4386968 -1.6048551 -2.3831076 0.26024817
7221000 -0.15463491 -0.082905383 0.59181823 -2.7820373
7222000 -1.6040865 1.1780581 2.5635281 0.94060869
7223000 -1.8112735 -2.107688 -1.5154466 1.0027035
7224000 1.4666333 -1.4619532 -0.81956433 1.3950927
7225000 -1.9976801 0.45749344 -1.263964 0.8344062
7226000 2.8945001 -0.48789324 1.0229695 1.3500411
7227000 -1.239092 2.5402944 -2.7302553 -2.4557675
7228000 0.93801865 2.2954237 -1.0866784 2.5627115
7229000 -2.0490819 -1.3166415 2.3239573 0.24399081
7230000 -1.528795 2.7438111 2.1915502 3.0420746
7231000 2.3802228 3.1200395 -1.0413317 2.9147677
7232000 1.932952 -2.1532372 -0.1569984 -0.96810503
7233000 0.90538826 1.1735492 -2.0140442 -2.695604
7234000 2.729637 -1.537775 0.86096073 -2.2848689
7235000 -2.551127 0.14456827 -1.7825249 -0.29466334
7236000 -1.2973754 -2.8077263 -1.0245289 1.6824138
7237000 -1.3560684 -2.7897717 -1.7370152 1.3478318
7238000 0.48506796 0.41607278 2.2083827 0.74987262
7239000 -2.0103477 0.09584971 2.3604989 2.5656203
7240000 -1.5167686 -1.1916728 -2.8569139 1.5381139
7241000 -0.78753313 -1.6244798 -2.809988 -0.21621632
7242000 2.9524677 2.9774124 -2.4066942 1.91856
7243000 -2.4743392 -2.4406873 -1.1725217 -1.5396983
7244000 -1.5292965 -2.1339528 -1.6803822 -1.7902031
7245000 -1.8093577 1.8578128 0.50969299 2.3142773
7246000 2.3506093 0.69792378 -2.4333283 2.7584281
7247000 -2.7015598 -1.3089563 -0.1388045 0.20467326
7248000 2.3961361 -2.3473018 0.70490726 -1.2777265
7249000 0.038911332 -1.2504872 0.5963594 1.4507889
7250000 -0.71028511 1.8296294 -0.57321954 -3.1076414
7251000 -2.3121814 0.2184978 -1.4798438 2.8492716
7252000 -1.4251137 2.3659469 1.3558542 0.40929992
7253000 3.1183921 -0.069312515 1.7823179 -1.6557876
7254000 2.1047779 -0.35598903 1.7831229 -2.9507375
7255000 1.2562958 0.4454852 0.87154946 -2.1592213
7256000 0.22110503 1.7685707 -0.36753866 1.522681
7257000 2.5383257 3.085439 3.0423415 -1.351891
7258000 0.9293037 -1.9711243 2.7259265 -0.7231067
7259000 -2.2360522 2.8906699 -4.763841e-05 2.5767918
7260000 3.0908855 -1.7408636 -3.1013917 1.7842351
7261000 -2.2194643 0.49769697 -2.7851324 2.8049142
7262000 -1.5872905 -2.6407589 1.3365726 0.77099643
7263000 -0.70504983 1.4815076 -1.3203247 0.8536364
7264000 -1.6254013 1.6434107 0.23264083 -0.82126902
7265000 1.7885867 2.3771417 3.0743137 2.811163
7266000 -0.69192061 1.1920665 -2.6889135 0.2723267
7267000 -1.4526381 -2.3966404 2.5263255 1.8042551
7268000 1.7745088 2.8256651 -2.3581215 -2.2755458
7269000 1.8622495 -2.3202739 -1.0007585 -2.7828096
7270000 -2.4233764 1.2212595 1.1296654 -0.1670189
7271000 2.6071844 0.94188995 -1.8494662 -1.789399
7272000 0.17932421 2.2473437 -2.3395961 -2.2186672
7273000 1.5871462 1.1376261 -1.2179968 -0.082854785
7274000 0.35200267 -1.7989349 2.5532115 2.4612111
7275000 0.62330717 0.47016468 2.7073978 2.808167
7276000 0.075767653 -0.98914798 2.1804549 1.6167416
7277000 0.7549071 -1.9959636 0.9776938 0.83512583
7278000 1.1897972 2.9810396 0.30145668 1.65404
7279000 -1.9462159 -2.3362995 -0.56895668 -2.6965054
7280000 -1.1777935 1.4927224 -0.38872399 2.7046872
7281000 -1.039254 2.6527637 -3.0507765 1.0507482
7282000 3.0049979 2.5884881 0.15201117 0.783436
7283000 2.2964775 -2.556969 0.82081822 -0.096791832
7284000 0.18877511 -1.7375951 1.5200749 -0.67083932
7285000 -0.53316341 -0.14940411 1.6970676 -0.58847376
7286000 0.52879509 2.2542848 -1.1339181 2.9039333
7287000 -0.90163053 -0.40817509 -1.8729701 -0.87731649
7288000 1.0302024 -1.0979002 -2.1492082 -2.4230382
7289000 -1.7066022 -1.5172107 -0.29148676 0.55346777
7290000 -1.3762764 -1.1069415 -2.8820594 -1.9315025
7291000 2.1280458 1.0490088 -2.7703874 -1.7957737
7292000 -2.9867479 -1.6487637 -2.7600727 2.2317231
7293000 3.0882974 2.9887679 1.9756408 -2.412758
7294000 -1.436653 -2.2491764 1.0797603 -1.2753605
7295000 -1.1831546 -1.7023846 -0.55926458 0.94668016
7296000 1.1780275 -1.6413617 -1.1901258 -0.45467506
7297000 0.22128391 1.9529565 -2.4517824 1.4277008
7298000 1.2216227 0.67626079 -2.926667 0.1715251
7299000 1.5836015 -1.2011425 0.53092871 3.010282
7300000 -2.2730776 -0.977081 0.28610339 -0.90154113
7301000 -2.8633819 -0.94406504 -2.6410261 0.72510249
7302000 -2.0592617 2.2373065 -1.7520266 -0.51410914
7303000 -1.8399943 -2.4446075 0.98155286 -1.1421585
7304000 -2.9697558 0.63831848 1.8691388 2.5302313
7305000 2.9964895 3.0918771 1.8463297 1.8204787
7306000 -2.2299655 0.16435251 -1.7755755 1.6455176
7307000 -0.96366675 2.3273965 -1.3495594 2.1583085
7308000 -2.0071679 -2.4869458 -2.2738911 -1.9479229
7309000 -1.0692537 1.1316681 2.6159482 -1.5736182
7310000 1.6161245 1.9180447 -1.7777693 -2.0067325
7311000 2.3233725 -1.051806 -2.5902822 -2.0533243
7312000 0.8756947 -2.4121162 1.9895793 0.74346684
7313000 -2.7287792 -2.6044199 3.0947123 0.86470183
7314000 -3.0554902 2.9581713 -1.099819 -2.7769169
7315000 -1.8519808 -1.9047905 2.7461639 0.93803507
7316000 1.2516168 0.61204252 -2.5541281 0.9399122
7317000 2.3697032 -1.7876798 -0.40421451 0.4387017
7318000 -2.082197 2.9674749 -0.8685027 -1.591337
7319000 -0.80039083 1.9669306 2.5552228 1.2877829
7320000 -0.58516874 1.7244514 2.5274016 -1.1096524
7321000 -0.44002358 0.24261414 0.70565742 -2.3115699
7322000 -2.1543098 -2.8406214 1.5006454 1.4978071
7323000 -1.0898025 -0.89496734 2.5701129 1.868737
7324000 0.21359845 -1.1494288 -1.2845995 1.3326624
7325000 0.31640382 -2.4647771 -1.0091357 -0.65579177
7326000 -1.6479718 0.69677319 2.7027853 -1.9171523
7327000 -1.343651 -0.52346478 -2.3635926 2.7766935
7328000 -0.84407261 -2.0351768 1.3718163 -2.2403291
7329000 -0.0012596834 -2.0184404 -2.9324371 2.6328831
7330000 -2.5191713 1.3045426 -0.13481654 -0.40144716
7331000 -0.14025299 -0.45577752 -1.0592013 2.9377517
7332000 1.3501087 0.93979522 -1.913999 0.68292675
7333000 0.94793123 0.87790341 -1.5219558 1.3349081
7334000 -1.9023155 1.9620552 1.666963 -0.73353444
7335000 -1.418351 -2.2283776 -0.31790662 -1.528029
7336000 -1.7293481 -2.2495231 -0.66822789 0.44386544
7337000 -2.5604428 -1.4935023 -1.9902907 2.963051
7338000 0.21752117 -1.0351519 -1.0607675 -0.92234039
7339000 1.344142 -1.724942 -2.5756337 0.57595175
7340000 1.5578685 -0.16613701 2.6365323 -0.3697001
7341000 0.089616253 0.048488048 2.0122425 0.83870294
7342000 -0.16056558 0.88167605 1.746985 1.0134319
7343000 0.9870312 -0.042418769 2.0448415 0.51052221
7344000 -0.11227108 1.8748055 1.8142095 0.044309886
7345000 -0.47634348 2.9252443 0.75787761 -0.087174095
7346000 -0.96274732 -0.64357749 2.0455041 -0.21272675
7347000 -0.06517242 2.2318692 0.38454179 -1.5769668
7348000 -1.14249 1.906613 2.1503379 0.61974793
7349000 0.59944131 -2.093356 2.661886 -0.8196353
7350000 -2.7542487 -3.1413427 -3.1408219 1.5066145
7351000 -0.41558963 0.33305684 -1.9846499 -0.16795867
7352000 2.8333778 -0.35194098 -1.6341818 2.2362814
7353000 -1.9607079 2.9538424 -0.6570774 -2.219183
7354000 -1.3738935 -2.404765 -1.7346924 0.82031275
7355000 -1.8029773 -1.9317688 2.2589179 2.662772
7356000 -3.0155519 -1.9580481 -1.7111455 0.57287698
7357000 -0.32390421 -1.1730093 -2.1564299 1.9225076
7358000 0.53515348 -2.236753 0.024558574 -1.2061954
7359000 -2.2528887 1.4004089 0.45946238 3.0571575
7360000 -2.6662709 0.96941299 0.93378828 2.5711875
7361000 0.1398845 1.0632157 -0.029852124 0.24502795
7362000 -1.1106836 -1.1269866 1.7328412 2.45813
7363000 0.17112396 -1.8368512 0.068440033 -1.3354223
7364000 2.8805003 1.2813757 -1.3144365 -1.9984948
7365000 0.31800425 1.4833788 2.2309368 -0.45956335
7366000 0.69717808 2.3432101 1.6466058 -1.8366938
7367000 1.1108515 -0.17333889 -0.3824485 -2.8902172
7368000 0.54271639 -1.9399873 -1.8520345 2.8347509
7369000 -2.6944704 1.0887963 -2.2240673 2.2468233
7370000 -2.7687355 -2.1436301 -0.56953551 0.060359028
7371000 -2.801839 -0.53341775 1.0778194 1.6871693
7372000 -0.76180636 2.2899939 0.9039032 -2.9436289
7373000 -3.1186974 2.2600625 -1.9249536 1.8617571
7374000 1.227742 1.669896 -1.365725 3.098393
7375000 -1.5883462 -0.73553801 -0.076899817 2.2597262
7376000 -1.2051892 -0.56869608 -0.71626589 2.9826393
7377000 -1.5401027 1.8527931 -1.0520871 2.9915967
7378000 1.4420867 -2.0139959 -2.0540584 2.3934923
7379000 -2.1466649 2.2541745 0.76005877 0.76502415
7380000 2.6764634 -2.1583063 -0.81386878 -0.64854133
7381000 2.9010617 1.3461979 -0.47178939 -1.3734457
7382000 0.1958295 -0.54829648 -2.7756938 -0.815832
7383000 -2.8112613 -2.5884163 -0.18591328 -0.81120476
7384000 -0.18960181 0.1139863 -1.4261696 0.58362728
7385000 1.2402238 -0.28472631 -1.0999267 -0.39977765
7386000 1.1297193 -1.3744053 0.82796873 1.1986178
7387000 -0.0061178383 -1.5114171 2.1612858 -1.9138967
7388000 -1.2698544 1.4572912 -0.55265969 -2.9747569
7389000 -2.065142 -1.1959363 -0.90333815 1.4035857
7390000 -1.6649158 0.59438152 2.2645336 -2.0196479
7391000 -1.1010366 1.5845262 1.72129 -2.8173775
7392000 0.1831304 -0.21346102 0.51469936 -2.1122864
7393000 -3.0894449 -0.38954809 0.20106221 1.3320867
7394000 2.5476761 -1.9875859 -2.6632182 -0.33656881
7395000 1.3671297 1.3728452 -1.3517873 -1.7147253
7396000 0.51478825 -0.4789906 3.1076282 -1.2180563
7397000 -2.9835685 -0.25288959 -1.0367274 0.56999509
7398000 -2.5471053 1.4225131 0.7911196 -2.2163577
7399000 1.2830662 2.3273206 -2.7374394 0.0553019
7400000 -0.68600949 1.3006335 -1.3734426 -0.12722939
7401000 0.92785226 0.11001453 -2.4196429 0.7193698
7402000 1.7159941 -0.33325305 2.5875887 -2.8855304
7403000 -1.0829551 0.10627425 -2.6299859 1.8928901
7404000 -3.0715169 -0.23272854 -2.0141535 -0.86053823
7405000 -1.023862 -3.1056519 -0.1278138 1.8623408
7406000 -0.078887876 2.1617516 -0.021920319 1.3574881
7407000 0.74297463 2.0638331 0.10495259 1.5183031
7408000 0.29991385 -2.5227903 2.5261118 2.1848662
7409000 -1.8043714 1.8814338 -3.0726203 -1.5689512
7410000 -2.2120605 -0.19928706 2.7783961 -1.9630401
7411000 1.9173094 -1.8129804 -0.95274402 -0.69813641
7412000 1.0682244 2.9409642 1.7899569 2.5175827
7413000 1.229855 2.6852869 1.5079504 -0.58664812
7414000 1.2282122 -3.1149116 1.1579151 -1.4643055
7415000 -0.94450661 1.8976346 0.13358782 2.3946079
7416000 -1.3505483 -2.5052892 -0.30350044 2.662053
7417000 -2.6705702 -2.7780183 1.7747249 3.0177753
7418000 2.870188 -2.6420222 -0.34874442 -1.1710321
7419000 2.1636239 -0.08363908 -1.9580263 2.5939227
7420000 -2.6711533 1.4337923 -0.10507696 -0.098391227
7421000 -3.0599679 -0.41217412 -2.4994894 2.3958432
7422000 0.34214697 -2.0613972 2.3275549 2.4412981
7423000 0.84786606 2.8604552 1.0670211 2.6942221
7424000 -0.28873862 -0.0841312 1.3818419 -2.9579738
7425000 -1.9269739 0.066245752 1.2259225 -2.1936595
7426000 1.8450033 1.780247 1.0002037 2.5092587
7427000 0.28162754 -2.9168257 -2.9776972 1.6674135
7428000 1.1187267 2.9408356 1.5732079 -0.7203821
7429000 0.41458197 -2.1904984 1.4892764 2.5429466
7430000 -2.4910634 -0.25170865 1.5445595 -2.3002839
7431000 0.23278064 -0.57297297 1.6655894 0.83742089
7432000 -0.70242667 0.83986531 -2.8681015 0.85376478
7433000 -0.41249753 -3.0248314 -2.7162648 0.18032208
7434000 0.050133209 1.7132715 -1.7592987 -1.2142777
7435000 -0.097720569 -2.1192616 -0.76652485 2.0092465
7436000 -1.2560795 3.0694824 0.32650592 -1.1784059
7437000 -2.4974539 1.6047836 -1.7919779 -0.17537633
7438000 -3.0321913 0.46649418 2.5727329 2.9270216
7439000 -0.95974674 2.0174996 1.0235287 2.4047433
7440000 0.027421155 2.4038032 1.2626354 1.2134303
7441000 1.8279243 -2.4168556 1.3606974 1.6444079
7442000 -1.424002 0.89210331 -0.21204291 2.2338014
7443000 -2.2797928 -0.36318659 0.16976358 -1.103085
7444000 1.5962114 -0.32871354 -2.9656127 -1.8387831
7445000 -2.9050495 2.2459421 -1.502017 -2.0811448
7446000 -2.1964525 2.5736146 -1.8659041 -1.1054611
7447000 -2.2921886 -2.5166297 1.6421318 2.9344092
7448000 0.23002467 2.2485417 1.0018608 -0.30616753
7449000 1.1528865 1.5780753 0.75461557 -1.1045403
7450000 -1.9383297 1.2548152 -2.8318846 0.99482354
7451000 0.30333298 2.5620602 -2.8386584 0.99992743
7452000 1.3855134 0.65110929 2.4494945 -1.2222907
7453000 -0.8939758 3.0252773 1.2016741 1.5670126
7454000 -0.91750586 -0.57640708 0.57744943 1.6920659
7455000 -1.0655023 -0.79487595 -2.0882875 1.2522732
7456000 1.5808042 2.5247233 -1.8839621 -0.25691491
7457000 2.462749 1.6204901 -0.94658661 2.0627508
7458000 1.5485964 0.019155101 1.9482847 0.222061
7459000 -1.4157262 2.0878772 2.1693495 -0.58499988
7460000 -1.3948078 -2.9667164 0.93073171 2.3017419
7461000 -1.3501637 1.1525678 1.0735994 -1.4846936
7462000 1.5634036 1.5560286 -1.9033894 2.1470045
7463000 1.1841932 -2.4292449 -1.835 1.319963
7464000 1.1580022 3.126605 2.788407 -0.52061831
7465000 0.43005135 -1.4449697 2.2580828 -0.9176355
7466000 0.41779503 2.1790768 -0.5781382 2.2049166
7467000 1.7885592 -2.356752 -2.7158389 0.3445106
7468000 -0.050650695 -0.20120595 -1.7453479 -2.0473239
7469000 -0.62087169 -2.8433297 -2.892493 2.4015561
7470000 1.8961152 1.5795248 0.59604065 -2.4087474
7471000 1.0888656 2.8487492 1.2997355 -1.6390997
7472000 2.246333 0.99050629 0.92869537 -0.58440201
7473000 0.26273097 -2.6235438 1.2386275 0.21562147
7474000 0.21769834 0.67784625 1.6738551 -0.17627638
